date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
28-08-2020,07:35 UTC,1.517777778,4.568888889,Boarded,Around 82nm SSE of Anloga,GHA,GHA,148.8680863,0.954844597,5.791083075,"28.08.2020: 0735 UTC: Posn: 04:34.15N – 001:31.07E, Around 82nm SSE of Anloga, Ghana.
Unknown persons attacked a fishing vessel. Two crews were reported kidnapped. The incident was reported to the Ghana Authorities. Vessel sailed to a safe port. Investigations are ongoing.",NA,Fishing Vessel,NA,imb
28-08-2020,20:05 UTC,101.4416667,1.716666667,Boarded,Dumai Anchorage,IDN,IDN,1.822906582,101.4270126,1.709295966,"28.08.2020: 2005 UTC: Posn: 01:42.8N – 101:26.6E, Dumai Anchorage, Indonesia.
Duty watchman on routine rounds onboard an anchored chemical tanker noticed four robbers armed with knives on poop deck trying to open the hatch for emergency towing arrangements. The duty watchman informed bridge. Alarm raised and all non-essential crew mustered in the citadel. Hearing the alarm, the robbers escaped. Port Control notified via VHF ch 12. Coast guard officers boarded the tanker for investigation. Nothing was reported stolen.",NA,Chemical Tanker,Anchored,imb
29-08-2020,16:40 UTC,104.2816667,1.283119444,Boarded,Singapore Straits,MYS,IDN,9.324629403,104.2773544,1.36733633,"29.08.2020: 1640 UTC Posn: 01:16.39N - 104:16.09E, Singapore Straits.
Three unauthorised persons in a boat came alongside a bulk carrier under way. Using a bamboo pole and hook one person boarded the vessel. Alert crew noticed the boarding and raised the alarm. All crew mustered. Seeing the crew alertness, the robbery was averted. Incident reported to Singapore VTS.",NA,Bulk Carrier,NA,imb
03-09-2020,19:35 UTC,120.8497222,14.54083333,Boarded,Manila OPL Anchorage,PHL,PHL,9.523218432,120.8860783,14.46238841,"03.09.2020: 1935 UTC: Posn: 14:31.87N - 120:50.59E, Manila OPL Anchorage, Philippines.
Unnoticed, robbers boarded an anchored general cargo ship, stole ship’s stores and properties and escaped . Incident noticed during routine rounds and reported to the Port Authority.",NA,General Cargo,Anchored,imb
04-09-2020,18:20 UTC,120.8666667,14.58527778,Boarded,"MICT Anchorage, Manila",PHL,PHL,9.501625365,120.9502059,14.61277904,"04.09.2020: 1820 UTC: Posn: 14:35.7N – 120:52.0E, MICT Anchorage, Manila, Philippines.
Duty crew onboard an anchored container ship, noticed a masked robber, armed with a knife on the forward deck. He immediately notified the OOW who raised the alarm. Hearing the alerted crew the robber escaped with stolen ship's properties. Incident reported to the local authorities. A coast guard boat arrived at location and conducted an investigation. No injuries to crew.",NA,Container,Anchored,imb
08-09-2020,05:30 UTC,3.283333333,5.883333333,Boarded,Around 33nm SSW of Lagos,NGA,NGA,56.38811658,3.326182488,6.391424872,"08.09.2020: 0530 UTC: Posn: 05:53N - 003:17E, Around 33nm SSW of Lagos, Nigeria.
A refrigerated cargo ship was attacked by armed pirates while underway. The pirates kidnapped two crew. The remaining crew managed to retreat into the citadel. Nigerian navy patrol vessels were deployed to the location to assist. The navy boarded the vessel, conducted a search and escorted the vessel to a safe anchorage. Remaining crew reported safe.",NA,Refrigerated Cargo,NA,imb
09-09-2020,05:54 UTC,-77.21083333,-12.02472222,Boarded,Callao Anchorage,PER,PER,5.095876382,-77.2327136,-12.06544323,"09.09.2020: 0554 UTC: Posn: 12:01.49S – 077:12.65W, Callao Anchorage, Peru.
Duty AB on routine rounds onboard an anchored container ship noticed a robber on the forecastle deck. Seeing the duty AB, the robber armed with a machete shouted and ran towards the AB resulting in the AB immediately retreating into the accommodation. Alarm raised and crew mustered. Hearing the alarm and seeing the crew alertness, the robber escaped without stealing anything. VTS notified and a patrol boat was dispatched to check and search the anchorage area.",NA,Container,Anchored,imb
18-09-2020,02:30 UTC,120.0986111,35.0675,Boarded,Rizhao Shelter Anchorage,CHN,CHN,60.68693763,119.5515243,35.38003164,"18.09.2020: 0230 UTC: Posn: 35:04.03N – 120:05.55E, Rizhao Shelter Anchorage, China.
Unnoticed, robbers boarded an anchored tanker. They stole ship’s equipment and escaped. A search was carried out. Incident reported to Port Authority and local agent.",NA,Tanker,Anchored,imb
20-09-2020,04:10 UTC,-51.00222222,0.0275,Boarded,Macapa Anchorage,BRA,BRA,5.143980201,-51.01740475,0.071437893,"20.09.2020: 0410 UTC: Posn: 00:01.39N – 051:00.08W, Macapa Anchorage, Brazil.
Duty AB onboard an anchored bulk carrier noticed some suspicious activity near the forepeak store and proceeded to investigate. As he approached the store he noticed two robbers armed with knives. He immediately informed the D/O and retreated into the accommodation. Alarm raised, ship’s horn sounded, crew mustered, and searchlights directed towards the forepeak. Hearing the alarm and seeing the crew alertness, the robbers escaped in a white hull boat. A search was carried out and ship’s properties were reported stolen. Pilot Station informed.",NA,Bulk Carrier,Anchored,imb
26-09-2020,03:26 UTC,-80.03333333,-2.433333333,Boarded,"River Passage, Guayaquil",ECU,ECU,0.574389095,-80.03575599,-2.437920831,"26.09.2020: 0326 UTC: Posn: 02:26S – 080:02W, River Passage, Guayaquil, Ecuador.
Robbers armed with guns approached and boarded a container vessel under pilotage. Master raised the alarm, activated the SSAS and crew mustered. Despite the continuous alarm and search lights, the robbers stole cargo from the containers and escaped. Incident reported to local Authorities, who later boarded the vessel for investigation. Two containers were found open. Vessel and crew reported safe.",NA,Container,NA,imb
29-09-2020,22:00 UTC,104.8166667,1.516944444,Boarded,"Around 22nm NE of Tg. Berakit, Pulau Bintan",IDN,IDN,41.62231621,104.5869247,1.219916083,"29.09.2020: 1600 - 2200 UTC: Posn: 01:31.1N – 104:49.0E, Around 22nm NE of Tg. Berakit, Pulau Bintan, Indonesia
Unauthorised persons boarded an anchored tanker, broke into the aft store, stole ship’s spares and escaped. The break-in was noticed by crew during routine rounds. A search was carried out. Incident was reported to Port Authority and local agent.",NA,Product Tanker,Anchored,imb
01-10-2020,03:42 UTC,-10.79638889,6.351111111,Boarded,"BMC Pier, Monrovia",LBR,LBR,0.983813414,-10.79234779,6.359035549,"01.10.2020: 0342 UTC: Posn: 06:21.04N - 010:47.47W, BMC Pier, Monrovia, Liberia.
Duty AB on routine rounds onboard a berthed tanker noticed one unauthorized person on the forecastle and immediately informed the Duty Officer. Alarm raised and local security guard alerted. Seeing the crew alertness, the robber escape with ship's stores. A search was made throughout the tanker. Incident reported to Port Authority and Coast Guard.",NA,Product Tanker,Berthed,imb
02-10-2020,03:24 UTC,-80.10083333,-2.551666667,Boarded,"River Passage, Guayaquil",ECU,ECU,3.690280592,-80.06891842,-2.560804946,"02.10.2020: 0324 UTC: Posn: 02:33.6S – 080:06.3W, River Passage, Guayaquil, Ecuador.
A container vessel under pilotage was approached and boarded by robbers armed with guns. Crew noticed the robbers opening the containers on deck. Alarm raised and all crew instructed to stay inside the accommodation. The robbers fired their weapons towards the accommodation area, and escaped with cargo stolen from the containers. Incident reported to Port Authorities.",NA,Container,NA,imb
06-10-2020,07:00 UTC,11.76666667,-4.733333333,Boarded,Pointe Noire North Anchorage,COG,COG,6.083466155,11.78163349,-4.680409087,"06.10.2020: 0700 UTC: Posn: 04:44S – 011:46E, Pointe Noire North Anchorage, The Republic of Congo
Unnoticed, robbers boarded an anchored container ship, stole ship’s stores and escaped. Incident reported to Port Control.",NA,Container,Anchored,imb
08-10-2020,03:20 UTC,-51.00055556,0.014444444,Boarded,Macapa Anchorage,BRA,BRA,6.575207965,-51.01740475,0.071437893,"08.10.2020: 0320 UTC: Posn: 00:00.88N – 051:00.04W, Macapa Anchorage, Brazil
Three persons in a small fishing boat came alongside an anchored bulk carrier. Two of the robbers boarded and broke into the forecastle store. Alert OOW noticed the unauthorised persons on the forecastle and raised the alarm and sounded the ship’s horn. Crew mustered. Seeing crew alertness, the robbers escaped without stealing anything.",NA,Bulk Carrier,Anchored,imb
09-10-2020,02:45 UTC,3.369532619,6.43376388,Boarded,"Apapa Bulk Terminal Ltd (ABTL), Lagos Port",NGA,NGA,1.013289271,3.375010613,6.441107489,"09.10.2020: 0245 UTC: Posn: 06:26.7N – 003:22.8E, Apapa Bulk Terminal Ltd. (ABTL), Lagos Port, Nigeria.
During heavy rain, armed robbers in two boats approached and boarded a berthed product tanker engaged in cargo operations. Deck crew noticed the robbers and raised the alarm. The discharging operations were suspended, all access doors were locked and crew mustered in the citadel. Port Control informed through VHF CH12. Hearing the alarm, the robbers escaped. A Nigerian Navy Officer boarded the tanker for investigation. Nothing reported stolen.",NA,Product Tanker,Berthed,imb
13-10-2020,15:30 UTC,104.2516667,1.281944444,Boarded,Singapore Straits,MYS,MYS,7.966333169,104.2192489,1.346177476,"13.10.2020: 1530 UTC: Posn: 01:16.55N – 104:15.06E, Singapore Straits.
Three robbers armed with a steel bar boarded a tanker underway. Duty crew on routine rounds noticed the robbers and immediately informed the OOW. Alarm raised and all crew mustered. Seeing the alerted crew, the robbers escaped. Vessel and crew safe.",NA,Chemical Tanker,NA,imb
15-10-2020,04:36 UTC,-13.78083333,9.270833333,Attempted,Conakry Anchorage,GIN,GIN,26.76949448,-13.7224015,9.505804755,"15.10.2020: 0436 UTC: Posn: 09:16.15N – 013:46.51W, Conakry Anchorage, Guinea.
Duty OOW onboard and anchored tanker noticed a boat with four persons armed with guns approaching. Onboard armed military team notified. As the boat approached the tanker, the armed team fired warning shots resulting in the boat moving away. Incident was reported to the Port Authorities.",NA,Product Tanker,Anchored,imb
15-10-2020,23:40 UTC,-13.73388889,9.367777778,Boarded,Conakry Anchorage,GIN,GIN,15.31839237,-13.7224015,9.505804755,"15.10.2020: 2340 UTC: Posn: 09:22.4N – 013:44.2W, Conakry Anchorage, Guinea.
Ten persons armed with guns and knives in two blue coloured boats approached and boarded an anchored bulk carrier. Alarm raised, SSAS activated and authorities informed. The persons aggressively and violently ransacked all cabins and escaped with cash and crew personal belongings. A Coast Guard vessel came and remained with the ship will daybreak.",NA,Bulk Carrier,Anchored,imb
17-10-2020,06:30 UTC,-77.20694444,-12.01972222,Boarded,Callao Anchorage,PER,PER,5.763060895,-77.16649329,-12.05331797,"17.10.2020: 0630 UTC: Posn: 12:01.11S - 077:11.85W, Callao Anchorage, Peru.
Duty officer onboard a tanker noticed a suspicious light near the forward store and asked the duty watchman to investigate. As the duty watchman approached, he was taken hostage and tied up by the robbers who stole his personal belongings. The robbers released the duty watchman before escaping. Duty officer and Master informed. Alarm raised and a search was carried out. Incident reported to the port authorities and local agent.",NA,Container,NA,imb
17-10-2020,05:34 UTC,8.707777778,3.776666667,Boarded,"LNG Terminal, Punta Europa",GNQ,GNQ,1.839530657,8.702403191,3.760931708,"17.10.2020: 0534 UTC: Posn: 03:46.96N – 008:41.88E, LNG Terminal, Punta Europa, Equatorial Guinea.
Five persons armed with rifles boarded a berthed tanker. Crew mustered in the citadel. One crew reported kidnapped. Local authorities notified. Remaining crew reported safe.",NA,LNG Tanker,Berthed,imb
17-10-2020,20:55 UTC,1.408611111,4.271944444,Boarded,Around 112nm SSE Lome,GHA,GHA,175.2332054,0.914398634,5.777085679,"17.10.2020: 2055 UTC: Posn: 04:16.19N – 001:24.31E, Around 112nm SSE of Lome, Togo.
A tanker was attacked by pirates while underway. All crew managed to retreat into the citadel. Togo Navy notified and a patrol vessel was dispatched to the location. The Togo Navy team boarded the tanker and a search was carried out. Once deemed safe, the crew emerged from the citadel and the tanker was then escorted to a safe port. All crew reported safe.",NA,Product Tanker,NA,imb
19-10-2020,01:07 UTC,11.76527778,-4.780555556,Boarded,Pointe Noire Anchorage,COG,COG,5.991172688,11.81926604,-4.779159596,"19.10.2020: 0107 UTC: Posn: 04:46.50S – 011:45.55E, Pointe Noire Anchorage, The Congo.
Duty AB on routine rounds onboard an anchored container ship noticed a robber on the forecastle deck. The AB immediately retreated into the accommodation. Alarm raised, crew mustered, and Port Control notified. A patrol boat was dispatched to the location. Upon investigation, it was discovered that ship's stores were stolen.",NA,Container,Anchored,imb
22-10-2020,06:57 UTC,3.478888889,4.650833333,Boarded,Around 105nm South of Lagos,NGA,NGA,193.2249405,3.326182488,6.391424872,"22.10.2020: 0657 UTC: Posn: 04:38.63N – 003:28.44E, Around 105nm South of Lagos, Nigeria.
A product tanker underway, was boarded by six armed pirates. The crew managed to retreat into the citadel. The Owners of the tanker notified the IMB Piracy Reporting Centre who liaised with relevant Regional and International Authorities in the region and requested for assistance. A Nigerian Navy patrol boat was dispatched to the location. An Italian Navy frigate and its helicopter also responded. The pirates damaged ship's property and equipment and stole cash and belongings and escaped. All crew reported safe. Master proceeded to a safe port as advised by the Nigerian Navy.",NA,Product Tanker,NA,imb
25-10-2020,15:15 UTC,104.0855556,1.25,Boarded,Singapore Straits,IDN,IDN,6.899230038,104.0905868,1.187811591,"25.10.2020: 1515 UTC: Posn: 01:15.0N – 104:05.8E, Singapore Straits.
Duty crew onboard a bulk carrier underway spotted five robbers armed with knives in the engine store room and immediately informed the OOW. Alarm raised and PA announcement made. Seeing the alerted crew, the robbers escaped. Some engine spares were reported stolen. Incident reported to the Singapore VTS. Vessel and crew safe.",NA,Bulk Carrier,NA,imb
25-10-2020,17:00 UTC,104.1180556,1.235555556,Attempted,Singapore Straits,IDN,IDN,5.348516688,104.1157333,1.187241929,"25.10.2020: 1700 UTC: Posn: 01:14.8N – 104:07.5E, Singapore Straits.
While underway, a speed boat approached a bulk carrier and came alongside at the starboard quarter. Alarm raised, deck lights switched on, crew mustered and ship’s whistle sounded. Seeing the alerted crew, the persons aborted the attempted boarding and escaped.",NA,Bulk Carrier,NA,imb
